"","view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","country_code","stimulus","key_press","stimulus_type","correct","left_object","right_object","activate","box","startTime","endTime","RT","choice","sameSide","samePair","diffPair"
"701","","","RMTStest","16","539475","0.0-16.0",37,"US","","","","","","","","img/hatbox.png","1565386809819","","-1565386249183","leftTestButton","L","img/l.png,img/l.png","img/k.png,img/c.png"
"702","","","RMTStest","17","541663","0.0-17.0",37,"US","","","","","","","","img/hatbox.png","1565386815784","","-1565386252960","rightTestButton","R","img/o.png,img/o.png","img/f.png,img/h.png"
"703","","","RMTStest","18","543693","0.0-18.0",37,"US","","","","","","","","img/hatbox.png","1565386817972","","-1565386253119","rightTestButton","R","img/e.png,img/e.png","img/i.png,img/j.png"
"704","[{""page_index"":0,""viewing_time"":528368},{""page_index"":1,""viewing_time"":44898}]","573269","instructions","0","573275","0.0-0.0",38,"US","","","","","","","","","","","","","","",""
"705","","4917","audio-keyboard-response","1","580326","0.0-1.0",38,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"706","","","RMTStrain","2","601293","0.0-2.0",38,"US","","","","","img/9.png","img/11.png","true","img/box.png","1568224249319","1568224270283","","","","",""
"707","","","RMTStrain","3","622076","0.0-3.0",38,"US","","","","","img/8.png","img/8.png","false","img/box.png","1568224270283","1568224291066","","","","",""
"708","","","RMTStrain","4","639997","0.0-4.0",38,"US","","","","","img/5.png","img/7.png","true","img/box.png","1568224291067","1568224308987","","","","",""
"709","","","RMTStrain","5","659150","0.0-5.0",38,"US","","","","","img/14.png","img/14.png","false","img/box.png","1568224308987","1568224328140","","","","",""
"710","[{""page_index"":0,""viewing_time"":9003}]","9006","instructions","6","668156","0.0-6.0",38,"US","","","","","","","","","","","","","","",""
"711","","","RMTStest","7","673339","0.0-7.0",38,"US","","","","","","","","img/box.png","1568224339149","","-1568223660959.21","rightTestButton","L","img/15.png,img/15.png","img/1.png,img/10.png"
"712","","","RMTStest","8","675711","0.0-8.0",38,"US","","","","","","","","img/box.png","1568224342329","","-1568223661766.995","leftTestButton","R","img/12.png,img/12.png","img/13.png,img/4.png"
"713","","","RMTStest","9","679972","0.0-9.0",38,"US","","","","","","","","img/box.png","1568224344701","","-1568223659877.49","leftTestButton","R","img/6.png,img/6.png","img/3.png,img/2.png"
"714","[{""page_index"":0,""viewing_time"":8509}]","8510","instructions","10","688484","0.0-10.0",38,"US","","","","","","","","","","","","","","",""
"715","","","RMTStrain","11","710305","0.0-11.0",38,"US","","","","","img/m.png","img/m.png","true","img/hatbox.png","1568224359477","1568224379295","","","","",""
"716","","","RMTStrain","12","728262","0.0-12.0",38,"US","","","","","img/l.png","img/o.png","false","img/hatbox.png","1568224379295","1568224397252","","","","",""
"717","","","RMTStrain","13","746790","0.0-13.0",38,"US","","","","","img/f.png","img/f.png","true","img/hatbox.png","1568224397253","1568224415780","","","","",""
"718","","","RMTStrain","14","764582","0.0-14.0",38,"US","","","","","img/d.png","img/g.png","false","img/hatbox.png","1568224415781","1568224433572","","","","",""
"719","[{""page_index"":0,""viewing_time"":2341}]","2341","instructions","15","766924","0.0-15.0",38,"US","","","","","","","","","","","","","","",""
"720","","","RMTStest","16","772299","0.0-16.0",38,"US","","","","","","","","img/hatbox.png","1568224437918","","-1568223660768.205","leftTestButton","L","img/b.png,img/b.png","img/j.png,img/k.png"
"721","","","RMTStest","17","774452","0.0-17.0",38,"US","","","","","","","","img/hatbox.png","1568224441289","","-1568223661985.995","leftTestButton","L","img/e.png,img/e.png","img/h.png,img/c.png"
"722","","","RMTStest","18","776632","0.0-18.0",38,"US","","","","","","","","img/hatbox.png","1568224443442","","-1568223661958.845","rightTestButton","R","img/i.png,img/i.png","img/a.png,img/n.png"
"723","[{""page_index"":0,""viewing_time"":3881},{""page_index"":1,""viewing_time"":5068}]","8950","instructions","0","8952","0.0-0.0",39,"US","","","","","","","","","","","","","","",""
"724","","1669","audio-keyboard-response","1","12634","0.0-1.0",39,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"725","","","RMTStrain","2","33477","0.0-2.0",39,"US","","","","","img/b.png","img/o.png","true","img/box.png","1568598719796","1568598740638","","","","",""
"726","","","RMTStrain","3","72583","0.0-3.0",39,"US","","","","","img/c.png","img/c.png","false","img/box.png","1568598740638","1568598779744","","","","",""
"727","","","RMTStrain","4","92892","0.0-4.0",39,"US","","","","","img/e.png","img/f.png","true","img/box.png","1568598779744","1568598800053","","","","",""
"728","","","RMTStrain","5","112317","0.0-5.0",39,"US","","","","","img/k.png","img/k.png","false","img/box.png","1568598800054","1568598819478","","","","",""
"729","[{""page_index"":0,""viewing_time"":5510}]","5511","instructions","6","117830","0.0-6.0",39,"US","","","","","","","","","","","","","","",""
"730","","","RMTStest","7","121952","0.0-7.0",39,"US","","","","","","","","img/box.png","1568598826993","","-1568598703742.97","rightTestButton","L","img/j.png,img/j.png","img/a.png,img/i.png"
"731","","","RMTStest","8","124391","0.0-8.0",39,"US","","","","","","","","img/box.png","1568598829113","","-1568598703423.355","leftTestButton","L","img/d.png,img/d.png","img/n.png,img/m.png"
"732","","","RMTStest","9","127707","0.0-9.0",39,"US","","","","","","","","img/box.png","1568598831553","","-1568598702547.295","leftTestButton","R","img/h.png,img/h.png","img/g.png,img/l.png"
"733","[{""page_index"":0,""viewing_time"":7697}]","7697","instructions","10","135404","0.0-10.0",39,"US","","","","","","","","","","","","","","",""
"734","","","RMTStrain","11","159248","0.0-11.0",39,"US","","","","","img/6.png","img/6.png","true","img/hatbox.png","1568598844568","1568598866409","","","","",""
"735","","","RMTStrain","12","178575","0.0-12.0",39,"US","","","","","img/9.png","img/12.png","false","img/hatbox.png","1568598866409","1568598885736","","","","",""
"736","","","RMTStrain","13","198198","0.0-13.0",39,"US","","","","","img/14.png","img/14.png","true","img/hatbox.png","1568598885736","1568598905359","","","","",""
"737","","","RMTStrain","14","217461","0.0-14.0",39,"US","","","","","img/4.png","img/11.png","false","img/hatbox.png","1568598905359","1568598924622","","","","",""
"738","[{""page_index"":0,""viewing_time"":1502}]","1502","instructions","15","218963","0.0-15.0",39,"US","","","","","","","","","","","","","","",""
"739","","","RMTStest","16","222608","0.0-16.0",39,"US","","","","","","","","img/hatbox.png","1568598928125","","-1568598704218.775","leftTestButton","L","img/2.png,img/2.png","img/3.png,img/5.png"
"740","","","RMTStest","17","223624","0.0-17.0",39,"US","","","","","","","","img/hatbox.png","1568598929769","","-1568598704847.22","rightTestButton","R","img/10.png,img/10.png","img/8.png,img/13.png"
"741","","","RMTStest","18","226826","0.0-18.0",39,"US","","","","","","","","img/hatbox.png","1568598930785","","-1568598702660.955","rightTestButton","R","img/1.png,img/1.png","img/15.png,img/7.png"
"742","[{""page_index"":0,""viewing_time"":9304},{""page_index"":1,""viewing_time"":9395}]","18700","instructions","0","18701","0.0-0.0",40,"US","","","","","","","","","","","","","","",""
"743","","3530","audio-keyboard-response","1","24235","0.0-1.0",40,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"744","","","RMTStrain","2","45068","0.0-2.0",40,"US","","","","","img/a.png","img/a.png","true","img/box.png","1568313964148","1568313984980","","","","",""
"745","","","RMTStrain","3","69029","0.0-3.0",40,"US","","","","","img/g.png","img/b.png","false","img/box.png","1568313984980","1568314008941","","","","",""
"746","","","RMTStrain","4","92141","0.0-4.0",40,"US","","","","","img/h.png","img/h.png","true","img/box.png","1568314008941","1568314032053","","","","",""
"747","","","RMTStrain","5","111624","0.0-5.0",40,"US","","","","","img/k.png","img/c.png","false","img/box.png","1568314032054","1568314051536","","","","",""
"748","[{""page_index"":0,""viewing_time"":7283}]","7283","instructions","6","118908","0.0-6.0",40,"US","","","","","","","","","","","","","","",""
"749","","","RMTStest","7","122770","0.0-7.0",40,"US","","","","","","","","img/box.png","1568314060822","","-1568313932917.61","leftTestButton","L","img/l.png,img/l.png","img/n.png,img/i.png"
"750","","","RMTStest","8","124144","0.0-8.0",40,"US","","","","","","","","img/box.png","1568314062682","","-1568313933403.79","rightTestButton","R","img/m.png,img/m.png","img/f.png,img/j.png"
"751","","","RMTStest","9","125471","0.0-9.0",40,"US","","","","","","","","img/box.png","1568314064056","","-1568313933449.87","rightTestButton","R","img/e.png,img/e.png","img/o.png,img/d.png"
"752","[{""page_index"":0,""viewing_time"":6077}]","6078","instructions","10","131549","0.0-10.0",40,"US","","","","","","","","","","","","","","",""
"753","","","RMTStrain","11","155461","0.0-11.0",40,"US","","","","","img/15.png","img/4.png","true","img/hatbox.png","1568314073462","1568314095373","","","","",""
"754","","","RMTStrain","12","176035","0.0-12.0",40,"US","","","","","img/1.png","img/1.png","false","img/hatbox.png","1568314095373","1568314115947","","","","",""
"755","","","RMTStrain","13","196574","0.0-13.0",40,"US","","","","","img/10.png","img/14.png","true","img/hatbox.png","1568314115947","1568314136486","","","","",""
"756","","","RMTStrain","14","216027","0.0-14.0",40,"US","","","","","img/2.png","img/2.png","false","img/hatbox.png","1568314136487","1568314155939","","","","",""
"757","[{""page_index"":0,""viewing_time"":1749}]","1749","instructions","15","217776","0.0-15.0",40,"US","","","","","","","","","","","","","","",""
"758","","","RMTStest","16","221476","0.0-16.0",40,"US","","","","","","","","img/hatbox.png","1568314159689","","-1568313933077.675","leftTestButton","R","img/6.png,img/6.png","img/12.png,img/5.png"
"759","","","RMTStest","17","222994","0.0-17.0",40,"US","","","","","","","","img/hatbox.png","1568314161389","","-1568313933259.735","rightTestButton","L","img/3.png,img/3.png","img/13.png,img/9.png"
"760","","","RMTStest","18","224260","0.0-18.0",40,"US","","","","","","","","img/hatbox.png","1568314162906","","-1568313933510.74","rightTestButton","L","img/8.png,img/8.png","img/11.png,img/7.png"
"761","[{""page_index"":0,""viewing_time"":1181},{""page_index"":1,""viewing_time"":1320}]","2502","instructions","0","2504","0.0-0.0",41,"US","","","","","","","","","","","","","","",""
"762","","1672","audio-keyboard-response","1","6170","0.0-1.0",41,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"763","","","RMTStrain","2","27021","0.0-2.0",41,"US","","","","","img/i.png","img/m.png","true","img/box.png","1568229157553","1568229178403","","","","",""
"764","","","RMTStrain","3","49755","0.0-3.0",41,"US","","","","","img/n.png","img/n.png","false","img/box.png","1568229178403","1568229201137","","","","",""
"765","","","RMTStrain","4","75359","0.0-4.0",41,"US","","","","","img/e.png","img/a.png","true","img/box.png","1568229201137","1568229226741","","","","",""
"766","","","RMTStrain","5","99271","0.0-5.0",41,"US","","","","","img/h.png","img/h.png","false","img/box.png","1568229226741","1568229250652","","","","",""
"767","[{""page_index"":0,""viewing_time"":8512}]","8513","instructions","6","107785","0.0-6.0",41,"US","","","","","","","","","","","","","","",""
"768","","","RMTStest","7","116497","0.0-7.0",41,"US","","","","","","","","img/box.png","1568229261169","","-1568229143406.995","rightTestButton","L","img/c.png,img/c.png","img/k.png,img/d.png"
"769","","","RMTStest","8","119089","0.0-8.0",41,"US","","","","","","","","img/box.png","1568229267879","","-1568229147525.14","rightTestButton","L","img/o.png,img/o.png","img/b.png,img/l.png"
"770","","","RMTStest","9","122016","0.0-9.0",41,"US","","","","","","","","img/box.png","1568229270471","","-1568229147189.26","leftTestButton","R","img/j.png,img/j.png","img/g.png,img/f.png"
"771","[{""page_index"":0,""viewing_time"":6056}]","6056","instructions","10","128073","0.0-10.0",41,"US","","","","","","","","","","","","","","",""
"772","","","RMTStrain","11","151071","0.0-11.0",41,"US","","","","","img/9.png","img/9.png","true","img/hatbox.png","1568229281456","1568229302453","","","","",""
"773","","","RMTStrain","12","170714","0.0-12.0",41,"US","","","","","img/15.png","img/8.png","false","img/hatbox.png","1568229302454","1568229322096","","","","",""
"774","","","RMTStrain","13","190215","0.0-13.0",41,"US","","","","","img/10.png","img/10.png","true","img/hatbox.png","1568229322096","1568229341597","","","","",""
"775","","","RMTStrain","14","209861","0.0-14.0",41,"US","","","","","img/1.png","img/6.png","false","img/hatbox.png","1568229341597","1568229361243","","","","",""
"776","[{""page_index"":0,""viewing_time"":4107}]","4107","instructions","15","213969","0.0-15.0",41,"US","","","","","","","","","","","","","","",""
"777","","","RMTStest","16","219160","0.0-16.0",41,"US","","","","","","","","img/hatbox.png","1568229367353","","-1568229146927.345","rightTestButton","R","img/3.png,img/3.png","img/14.png,img/2.png"
"778","","","RMTStest","17","220385","0.0-17.0",41,"US","","","","","","","","img/hatbox.png","1568229370543","","-1568229148893.245","rightTestButton","R","img/5.png,img/5.png","img/7.png,img/13.png"
"779","","","RMTStest","18","221601","0.0-18.0",41,"US","","","","","","","","img/hatbox.png","1568229371767","","-1568229148900.98","leftTestButton","L","img/11.png,img/11.png","img/12.png,img/4.png"
"780","[{""page_index"":0,""viewing_time"":3798},{""page_index"":1,""viewing_time"":134841}]","138640","instructions","0","138641","0.0-0.0",42,"US","","","","","","","","","","","","","","",""
"781","","2389","audio-keyboard-response","1","143575","0.0-1.0",42,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"782","","","RMTStrain","2","164252","0.0-2.0",42,"US","","","","","img/10.png","img/11.png","true","img/box.png","1568315395665","1568315416341","","","","",""
"783","","","RMTStrain","3","185262","0.0-3.0",42,"US","","","","","img/6.png","img/6.png","false","img/box.png","1568315416341","1568315437351","","","","",""
"784","","","RMTStrain","4","207900","0.0-4.0",42,"US","","","","","img/5.png","img/12.png","true","img/box.png","1568315437351","1568315459989","","","","",""
"785","","","RMTStrain","5","227209","0.0-5.0",42,"US","","","","","img/3.png","img/3.png","false","img/box.png","1568315459989","1568315479298","","","","",""
"786","[{""page_index"":0,""viewing_time"":10935}]","10936","instructions","6","238145","0.0-6.0",42,"US","","","","","","","","","","","","","","",""
"787","","","RMTStest","7","246181","0.0-7.0",42,"US","","","","","","","","img/box.png","1568315492234","","-1568315243155.005","leftTestButton","R","img/13.png,img/13.png","img/15.png,img/1.png"
"788","","","RMTStest","8","252843","0.0-8.0",42,"US","","","","","","","","img/box.png","1568315498270","","-1568315242529.095","leftTestButton","R","img/8.png,img/8.png","img/9.png,img/14.png"
"789","","","RMTStest","9","255441","0.0-9.0",42,"US","","","","","","","","img/box.png","1568315504932","","-1568315246592.94","rightTestButton","L","img/4.png,img/4.png","img/2.png,img/7.png"
"790","[{""page_index"":0,""viewing_time"":6578}]","6578","instructions","10","262019","0.0-10.0",42,"US","","","","","","","","","","","","","","",""
"791","","","RMTStrain","11","283601","0.0-11.0",42,"US","","","","","img/i.png","img/i.png","true","img/hatbox.png","1568315516109","1568315535690","","","","",""
"792","","","RMTStrain","12","305992","0.0-12.0",42,"US","","","","","img/o.png","img/h.png","false","img/hatbox.png","1568315535690","1568315558081","","","","",""
"793","","","RMTStrain","13","324698","0.0-13.0",42,"US","","","","","img/d.png","img/d.png","true","img/hatbox.png","1568315558081","1568315576787","","","","",""
"794","","","RMTStrain","14","351843","0.0-14.0",42,"US","","","","","img/e.png","img/c.png","false","img/hatbox.png","1568315576787","1568315603932","","","","",""
"795","[{""page_index"":0,""viewing_time"":3603}]","3604","instructions","15","355447","0.0-15.0",42,"US","","","","","","","","","","","","","","",""
"796","","","RMTStest","16","359179","0.0-16.0",42,"US","","","","","","","","img/hatbox.png","1568315609537","","-1568315247460.205","rightTestButton","R","img/m.png,img/m.png","img/a.png,img/n.png"
"797","","","RMTStest","17","361193","0.0-17.0",42,"US","","","","","","","","img/hatbox.png","1568315611268","","-1568315247177.205","leftTestButton","L","img/l.png,img/l.png","img/k.png,img/j.png"
"798","","","RMTStest","18","362541","0.0-18.0",42,"US","","","","","","","","img/hatbox.png","1568315613282","","-1568315247843.12","leftTestButton","L","img/b.png,img/b.png","img/g.png,img/f.png"
"799","[{""page_index"":0,""viewing_time"":1903},{""page_index"":1,""viewing_time"":9882}]","11785","instructions","0","11787","0.0-0.0",43,"US","","","","","","","","","","","","","","",""
"800","","3200","audio-keyboard-response","1","17019","0.0-1.0",43,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"801","","","RMTStrain","2","40031","0.0-2.0",43,"US","","","","","img/9.png","img/14.png","true","img/box.png","1568313883323","1568313906335","","","","",""
"802","","","RMTStrain","3","64534","0.0-3.0",43,"US","","","","","img/4.png","img/4.png","false","img/box.png","1568313906335","1568313930838","","","","",""
"803","","","RMTStrain","4","85303","0.0-4.0",43,"US","","","","","img/6.png","img/10.png","true","img/box.png","1568313930838","1568313951606","","","","",""
"804","","","RMTStrain","5","103503","0.0-5.0",43,"US","","","","","img/7.png","img/7.png","false","img/box.png","1568313951607","1568313969807","","","","",""
"805","[{""page_index"":0,""viewing_time"":8712}]","8713","instructions","6","112216","0.0-6.0",43,"US","","","","","","","","","","","","","","",""
"806","","","RMTStest","7","115863","0.0-7.0",43,"US","","","","","","","","img/box.png","1568313980521","","-1568313862834.63","rightTestButton","L","img/1.png,img/1.png","img/2.png,img/15.png"
"807","","","RMTStest","8","117352","0.0-8.0",43,"US","","","","","","","","img/box.png","1568313982167","","-1568313862991.585","rightTestButton","L","img/3.png,img/3.png","img/5.png,img/13.png"
"808","","","RMTStest","9","118627","0.0-9.0",43,"US","","","","","","","","img/box.png","1568313983656","","-1568313863204.82","leftTestButton","R","img/8.png,img/8.png","img/11.png,img/12.png"
"809","[{""page_index"":0,""viewing_time"":4344}]","4344","instructions","10","122971","0.0-10.0",43,"US","","","","","","","","","","","","","","",""
"810","","","RMTStrain","11","144267","0.0-11.0",43,"US","","","","","img/g.png","img/g.png","true","img/hatbox.png","1568313991276","1568314010571","","","","",""
"811","","","RMTStrain","12","164121","0.0-12.0",43,"US","","","","","img/c.png","img/a.png","false","img/hatbox.png","1568314010571","1568314030424","","","","",""
"812","","","RMTStrain","13","183768","0.0-13.0",43,"US","","","","","img/n.png","img/n.png","true","img/hatbox.png","1568314030425","1568314050072","","","","",""
"813","","","RMTStrain","14","202628","0.0-14.0",43,"US","","","","","img/l.png","img/o.png","false","img/hatbox.png","1568314050072","1568314068932","","","","",""
"814","[{""page_index"":0,""viewing_time"":3130}]","3130","instructions","15","205758","0.0-15.0",43,"US","","","","","","","","","","","","","","",""
"815","","","RMTStest","16","210363","0.0-16.0",43,"US","","","","","","","","img/hatbox.png","1568314074064","","-1568313861877.285","rightTestButton","R","img/m.png,img/m.png","img/b.png,img/i.png"
"816","","","RMTStest","17","212456","0.0-17.0",43,"US","","","","","","","","img/hatbox.png","1568314076667","","-1568313862386.45","rightTestButton","R","img/j.png,img/j.png","img/h.png,img/d.png"
"817","","","RMTStest","18","213652","0.0-18.0",43,"US","","","","","","","","img/hatbox.png","1568314078761","","-1568313863284.405","leftTestButton","L","img/k.png,img/k.png","img/f.png,img/e.png"
"818","[{""page_index"":0,""viewing_time"":1606},{""page_index"":1,""viewing_time"":4595}]","6202","instructions","0","6205","0.0-0.0",44,"US","","","","","","","","","","","","","","",""
"819","","1016","audio-keyboard-response","1","9237","0.0-1.0",44,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"820","","","RMTStrain","2","30051","0.0-2.0",44,"US","","","","","img/2.png","img/10.png","true","img/box.png","1568318886479","1568318907292","","","","",""
"821","","","RMTStrain","3","53422","0.0-3.0",44,"US","","","","","img/12.png","img/12.png","false","img/box.png","1568318907292","1568318930663","","","","",""
"822","","","RMTStrain","4","82509","0.0-4.0",44,"US","","","","","img/6.png","img/1.png","true","img/box.png","1568318930663","1568318959750","","","","",""
"823","","","RMTStrain","5","102084","0.0-5.0",44,"US","","","","","img/8.png","img/8.png","false","img/box.png","1568318959750","1568318979325","","","","",""
"824","[{""page_index"":0,""viewing_time"":11133}]","11133","instructions","6","113217","0.0-6.0",44,"US","","","","","","","","","","","","","","",""
"825","","","RMTStest","7","118092","0.0-7.0",44,"US","","","","","","","","img/box.png","1568318992462","","-1568318873408.285","leftTestButton","R","img/4.png,img/4.png","img/7.png,img/9.png"
"826","","","RMTStest","8","120573","0.0-8.0",44,"US","","","","","","","","img/box.png","1568318995333","","-1568318873798.83","rightTestButton","L","img/13.png,img/13.png","img/5.png,img/3.png"
"827","","","RMTStest","9","122680","0.0-9.0",44,"US","","","","","","","","img/box.png","1568318997814","","-1568318874171.775","leftTestButton","R","img/11.png,img/11.png","img/14.png,img/15.png"
"828","[{""page_index"":0,""viewing_time"":13318}]","13319","instructions","10","136000","0.0-10.0",44,"US","","","","","","","","","","","","","","",""
"829","","","RMTStrain","11","158699","0.0-11.0",44,"US","","","","","img/f.png","img/f.png","true","img/hatbox.png","1568319015246","1568319035940","","","","",""
"830","","","RMTStrain","12","237801","0.0-12.0",44,"US","","","","","img/d.png","img/b.png","false","img/hatbox.png","1568319035940","1568319115042","","","","",""
"831","","","RMTStrain","13","258141","0.0-13.0",44,"US","","","","","img/o.png","img/o.png","true","img/hatbox.png","1568319115042","1568319135382","","","","",""
"832","","","RMTStrain","14","286784","0.0-14.0",44,"US","","","","","img/i.png","img/e.png","false","img/hatbox.png","1568319135382","1568319164025","","","","",""
"833","[{""page_index"":0,""viewing_time"":3206}]","3206","instructions","15","289991","0.0-15.0",44,"US","","","","","","","","","","","","","","",""
"834","","","RMTStest","16","293433","0.0-16.0",44,"US","","","","","","","","img/hatbox.png","1568319169234","","-1568318874834.335","rightTestButton","R","img/k.png,img/k.png","img/g.png,img/c.png"
"835","","","RMTStest","17","294729","0.0-17.0",44,"US","","","","","","","","img/hatbox.png","1568319170674","","-1568318874978.2","leftTestButton","L","img/m.png,img/m.png","img/a.png,img/j.png"
"836","","","RMTStest","18","296202","0.0-18.0",44,"US","","","","","","","","img/hatbox.png","1568319171970","","-1568318874801.785","leftTestButton","L","img/n.png,img/n.png","img/h.png,img/l.png"
"837","[{""page_index"":0,""viewing_time"":15562},{""page_index"":1,""viewing_time"":10906}]","26469","instructions","0","26470","0.0-0.0",45,"US","","","","","","","","","","","","","","",""
"838","","4754","audio-keyboard-response","1","33233","0.0-1.0",45,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"839","","","RMTStrain","2","54454","0.0-2.0",45,"US","","","","","img/m.png","img/m.png","true","img/box.png","1568616355255","1568616376475","","","","",""
"840","","","RMTStrain","3","80802","0.0-3.0",45,"US","","","","","img/k.png","img/l.png","false","img/box.png","1568616376475","1568616402823","","","","",""
"841","","","RMTStrain","4","99911","0.0-4.0",45,"US","","","","","img/d.png","img/d.png","true","img/box.png","1568616402823","1568616421932","","","","",""
"842","","","RMTStrain","5","119416","0.0-5.0",45,"US","","","","","img/n.png","img/e.png","false","img/box.png","1568616421932","1568616441437","","","","",""
"843","[{""page_index"":0,""viewing_time"":12340}]","12341","instructions","6","131757","0.0-6.0",45,"US","","","","","","","","","","","","","","",""
"844","","","RMTStest","7","138938","0.0-7.0",45,"US","","","","","","","","img/box.png","1568616455779","","-1568616304377.66","rightTestButton","R","img/g.png,img/g.png","img/o.png,img/c.png"
"845","","","RMTStest","8","140792","0.0-8.0",45,"US","","","","","","","","img/box.png","1568616460959","","-1568616307702.965","leftTestButton","L","img/b.png,img/b.png","img/a.png,img/h.png"
"846","","","RMTStest","9","142617","0.0-9.0",45,"US","","","","","","","","img/box.png","1568616462814","","-1568616307733.115","rightTestButton","R","img/j.png,img/j.png","img/f.png,img/i.png"
"847","[{""page_index"":0,""viewing_time"":81306}]","81307","instructions","10","223925","0.0-10.0",45,"US","","","","","","","","","","","","","","",""
"848","","","RMTStrain","11","245789","0.0-11.0",45,"US","","","","","img/1.png","img/10.png","true","img/hatbox.png","1568616548337","1568616567810","","","","",""
"849","","","RMTStrain","12","277322","0.0-12.0",45,"US","","","","","img/4.png","img/4.png","false","img/hatbox.png","1568616567810","1568616599343","","","","",""
"850","","","RMTStrain","13","296329","0.0-13.0",45,"US","","","","","img/8.png","img/2.png","true","img/hatbox.png","1568616599343","1568616618350","","","","",""
"851","","","RMTStrain","14","351098","0.0-14.0",45,"US","","","","","img/3.png","img/3.png","false","img/hatbox.png","1568616618351","1568616673118","","","","",""
"852","[{""page_index"":0,""viewing_time"":56797}]","56798","instructions","15","407896","0.0-15.0",45,"US","","","","","","","","","","","","","","",""
"853","","","RMTStest","16","411228","0.0-16.0",45,"US","","","","","","","","img/hatbox.png","1568616731917","","-1568616308225.75","rightTestButton","L","img/6.png,img/6.png","img/9.png,img/5.png"
"854","","","RMTStest","17","412371","0.0-17.0",45,"US","","","","","","","","img/hatbox.png","1568616733249","","-1568616308413.895","rightTestButton","L","img/12.png,img/12.png","img/15.png,img/13.png"
"855","","","RMTStest","18","414741","0.0-18.0",45,"US","","","","","","","","img/hatbox.png","1568616734393","","-1568616307188.17","leftTestButton","R","img/14.png,img/14.png","img/11.png,img/7.png"
"856","[{""page_index"":0,""viewing_time"":13097},{""page_index"":1,""viewing_time"":94287}]","107385","instructions","0","107386","0.0-0.0",46,"US","","","","","","","","","","","","","","",""
"857","","1640","audio-keyboard-response","1","111935","0.0-1.0",46,"US","sound/letter.wav","81","congruent","true","","","","","","","","","","",""
"858","","","RMTStrain","2","136029","0.0-2.0",46,"US","","","","","img/l.png","img/l.png","true","img/box.png","1565385717039","1565385741132","","","","",""
"859","","","RMTStrain","3","160812","0.0-3.0",46,"US","","","","","img/h.png","img/e.png","false","img/box.png","1565385741133","1565385765914","","","","",""
"860","","","RMTStrain","4","179760","0.0-4.0",46,"US","","","","","img/n.png","img/n.png","true","img/box.png","1565385765915","1565385784863","","","","",""
"861","","","RMTStrain","5","202150","0.0-5.0",46,"US","","","","","img/c.png","img/f.png","false","img/box.png","1565385784863","1565385807253","","","","",""
"862","[{""page_index"":0,""viewing_time"":9331}]","9332","instructions","6","211482","0.0-6.0",46,"US","","","","","","","","","","","","","","",""
"863","","","RMTStest","7","214778","0.0-7.0",46,"US","","","","","","","","img/box.png","1565385818587","","-1565385594184.62","rightTestButton","R","img/j.png,img/j.png","img/k.png,img/d.png"
"864","","","RMTStest","8","215794","0.0-8.0",46,"US","","","","","","","","img/box.png","1565385819882","","-1565385594464.05","leftTestButton","L","img/i.png,img/i.png","img/g.png,img/o.png"
"865","","","RMTStest","9","217770","0.0-9.0",46,"US","","","","","","","","img/box.png","1565385820897","","-1565385593503.29","rightTestButton","R","img/m.png,img/m.png","img/b.png,img/a.png"
"866","[{""page_index"":0,""viewing_time"":7024}]","7024","instructions","10","224794","0.0-10.0",46,"US","","","","","","","","","","","","","","",""
"867","","","RMTStrain","11","246430","0.0-11.0",46,"US","","","","","img/14.png","img/4.png","true","img/hatbox.png","1565385831898","1565385851533","","","","",""
"868","","","RMTStrain","12","277756","0.0-12.0",46,"US","","","","","img/3.png","img/3.png","false","img/hatbox.png","1565385851533","1565385882859","","","","",""
"869","","","RMTStrain","13","297903","0.0-13.0",46,"US","","","","","img/9.png","img/10.png","true","img/hatbox.png","1565385882859","1565385903006","","","","",""
"870","","","RMTStrain","14","319328","0.0-14.0",46,"US","","","","","img/8.png","img/8.png","false","img/hatbox.png","1565385903006","1565385924431","","","","",""
"871","[{""page_index"":0,""viewing_time"":13282}]","13282","instructions","15","332610","0.0-15.0",46,"US","","","","","","","","","","","","","","",""
"872","","","RMTStest","16","335730","0.0-16.0",46,"US","","","","","","","","img/hatbox.png","1565385939714","","-1565385594359.885","rightTestButton","L","img/13.png,img/13.png","img/2.png,img/5.png"
"873","","","RMTStest","17","336874","0.0-17.0",46,"US","","","","","","","","img/hatbox.png","1565385940833","","-1565385594334.69","leftTestButton","R","img/15.png,img/15.png","img/12.png,img/7.png"
"874","","","RMTStest","18","337986","0.0-18.0",46,"US","","","","","","","","img/hatbox.png","1565385941977","","-1565385594367.27","rightTestButton","L","img/11.png,img/11.png","img/1.png,img/6.png"
"875","[{""page_index"":0,""viewing_time"":41729},{""page_index"":1,""viewing_time"":51318}]","93049","instructions","0","93053","0.0-0.0",47,"US","","","","","","","","","","","","","","",""
